GO_ID	Namespace
GO:2000641	Biological Process
GO:2000642	Biological Process
GO:2000643	Biological Process
GO:2000644	Biological Process
GO:2000645	Biological Process
GO:2000646	Biological Process
GO:2000647	Biological Process
GO:2000648	Biological Process
GO:2000649	Biological Process
GO:2000650	Biological Process
GO:2000651	Biological Process
GO:2000652	Biological Process
GO:2000653	Biological Process
GO:2000654	Biological Process
GO:2000655	Biological Process
GO:2000656	Biological Process
GO:2000657	Biological Process
GO:2000658	Biological Process
GO:2000659	Biological Process
GO:2000660	Biological Process
GO:2000661	Biological Process
GO:2000668	Biological Process
GO:2000669	Biological Process
GO:2000670	Biological Process
GO:2000671	Biological Process
GO:2000672	Biological Process
GO:2000673	Biological Process
GO:2000674	Biological Process
GO:2000675	Biological Process
GO:2000676	Biological Process
GO:2000677	Biological Process
GO:2000678	Biological Process
GO:2000679	Biological Process
GO:2000680	Biological Process
GO:2000681	Biological Process
GO:2000682	Biological Process
GO:2000683	Biological Process
GO:2000684	Biological Process
GO:2000685	Biological Process
GO:2000686	Biological Process
GO:2000687	Biological Process
GO:2000688	Biological Process
GO:2000689	Biological Process
GO:2000690	Biological Process
GO:2000691	Biological Process
GO:2000692	Biological Process
GO:2000693	Biological Process
GO:2000694	Biological Process
GO:2000696	Biological Process
GO:2000697	Biological Process
GO:2000698	Biological Process
GO:2000699	Biological Process
GO:2000700	Biological Process
GO:2000701	Biological Process
GO:2000702	Biological Process
GO:2000703	Biological Process
GO:2000704	Biological Process
GO:2000705	Biological Process
GO:2000706	Biological Process
GO:2000707	Biological Process
GO:2000708	Biological Process
GO:2000709	Biological Process
GO:2000710	Biological Process
GO:2000711	Biological Process
GO:2000712	Biological Process
GO:2000713	Biological Process
GO:2000714	Biological Process
GO:2000715	Biological Process
GO:2000716	Biological Process
GO:2000717	Biological Process
GO:2000718	Biological Process
GO:2000719	Biological Process
GO:2000720	Biological Process
GO:2000721	Biological Process
GO:2000722	Biological Process
GO:2000723	Biological Process
GO:2000724	Biological Process
GO:2000725	Biological Process
GO:2000726	Biological Process
GO:2000727	Biological Process
GO:2000728	Biological Process
GO:2000729	Biological Process
GO:2000730	Biological Process
GO:2000731	Biological Process
GO:2000732	Biological Process
GO:2000733	Biological Process
GO:2000734	Biological Process
GO:2000735	Biological Process
GO:2000736	Biological Process
GO:2000737	Biological Process
GO:2000738	Biological Process
GO:2000739	Biological Process
GO:2000740	Biological Process
GO:2000741	Biological Process
GO:2000742	Biological Process
GO:2000743	Biological Process
GO:2000744	Biological Process
GO:2000745	Biological Process
GO:2000746	Biological Process
GO:2000747	Biological Process
GO:2000748	Biological Process
GO:2000749	Biological Process
GO:2000750	Biological Process
GO:2000751	Biological Process
GO:2000752	Biological Process
GO:2000753	Biological Process
GO:2000754	Biological Process
GO:2000755	Biological Process
GO:2000756	Biological Process
GO:2000757	Biological Process
GO:2000758	Biological Process
GO:2000759	Biological Process
GO:2000760	Biological Process
GO:2000761	Biological Process
GO:2000762	Biological Process
GO:2000763	Biological Process
GO:2000764	Biological Process
GO:2000765	Biological Process
GO:2000766	Biological Process
GO:2000767	Biological Process
GO:2000768	Biological Process
GO:2000769	Biological Process
GO:2000770	Biological Process
GO:2000771	Biological Process
GO:2000772	Biological Process
GO:2000773	Biological Process
GO:2000774	Biological Process
GO:2000775	Biological Process
GO:2000776	Biological Process
GO:2000777	Biological Process
GO:2000779	Biological Process
GO:2000780	Biological Process
GO:2000781	Biological Process
GO:2000782	Biological Process
GO:2000783	Biological Process
GO:2000784	Biological Process
GO:2000785	Biological Process
GO:2000786	Biological Process
GO:2000787	Biological Process
GO:2000788	Biological Process
GO:2000789	Biological Process
GO:2000790	Biological Process
GO:2000791	Biological Process
GO:2000792	Biological Process
GO:2000793	Biological Process
GO:2000794	Biological Process
GO:2000795	Biological Process
GO:2000796	Biological Process
GO:2000797	Biological Process
GO:2000798	Biological Process
GO:2000799	Biological Process
GO:2000800	Biological Process
GO:2000801	Biological Process
GO:2000802	Biological Process
GO:2000803	Biological Process
GO:2000804	Biological Process
GO:2000805	Biological Process
GO:2000806	Biological Process
GO:2000807	Biological Process
GO:2000808	Biological Process
GO:2000809	Biological Process
GO:2000810	Biological Process
GO:2000811	Biological Process
GO:2000812	Biological Process
GO:2000813	Biological Process
GO:2000814	Biological Process
GO:2000815	Biological Process
GO:2000816	Biological Process
GO:2000817	Biological Process
GO:2000818	Biological Process
GO:2000819	Biological Process
GO:2000820	Biological Process
GO:2000821	Biological Process
GO:2000822	Biological Process
GO:2000825	Biological Process
GO:2000826	Biological Process
GO:2000827	Biological Process
GO:2000828	Biological Process
GO:2000829	Biological Process
GO:2000830	Biological Process
GO:2000831	Biological Process
GO:2000832	Biological Process
GO:2000833	Biological Process
GO:2000834	Biological Process
GO:2000835	Biological Process
GO:2000836	Biological Process
GO:2000837	Biological Process
GO:2000838	Biological Process
GO:2000839	Biological Process
GO:2000840	Biological Process
GO:2000841	Biological Process
GO:2000842	Biological Process
GO:2000843	Biological Process
GO:2000844	Biological Process
GO:2000845	Biological Process
GO:2000846	Biological Process
GO:2000847	Biological Process
GO:2000848	Biological Process
GO:2000849	Biological Process
GO:2000850	Biological Process
GO:2000851	Biological Process
GO:2000852	Biological Process
GO:2000853	Biological Process
GO:2000854	Biological Process
GO:2000855	Biological Process
GO:2000856	Biological Process
GO:2000857	Biological Process
GO:2000858	Biological Process
GO:2000859	Biological Process
GO:2000860	Biological Process
GO:2000861	Biological Process
GO:2000862	Biological Process
GO:2000863	Biological Process
GO:2000864	Biological Process
GO:2000865	Biological Process
GO:2000866	Biological Process
GO:2000867	Biological Process
GO:2000868	Biological Process
GO:2000869	Biological Process
GO:2000870	Biological Process
GO:2000871	Biological Process
GO:2000872	Biological Process
GO:2000873	Biological Process
GO:2000874	Biological Process
GO:2000875	Biological Process
GO:2000876	Biological Process
GO:2000877	Biological Process
GO:2000878	Biological Process
GO:2000879	Biological Process
GO:2000880	Biological Process
GO:2000881	Biological Process
GO:2000882	Biological Process
GO:2000883	Biological Process
GO:2000884	Biological Process
GO:2000885	Biological Process
GO:2000886	Biological Process
GO:2000887	Biological Process
GO:2000888	Biological Process
GO:2000889	Biological Process
GO:2000890	Biological Process
GO:2000891	Biological Process
GO:2000892	Biological Process
GO:2000893	Biological Process
GO:2000894	Biological Process
GO:2000895	Biological Process
GO:2000896	Biological Process
GO:2000897	Biological Process
GO:2000898	Biological Process
GO:2000899	Biological Process
GO:2000900	Biological Process
GO:2000901	Biological Process
GO:2000902	Biological Process
GO:2000903	Biological Process
GO:2000904	Biological Process
GO:2000905	Biological Process
GO:2000906	Biological Process
GO:2000907	Biological Process
GO:2000908	Biological Process
GO:2000909	Biological Process
GO:2000910	Biological Process
GO:2000911	Biological Process
GO:2000912	Biological Process
GO:2000913	Biological Process
GO:2000914	Biological Process
GO:2000915	Biological Process
GO:2000916	Biological Process
GO:2000917	Biological Process
GO:2000918	Biological Process
GO:2000919	Biological Process
GO:2000920	Biological Process
GO:2000921	Biological Process
GO:2000922	Biological Process
GO:2000923	Biological Process
GO:2000924	Biological Process
GO:2000925	Biological Process
GO:2000926	Biological Process
GO:2000927	Biological Process
GO:2000928	Biological Process
GO:2000929	Biological Process
GO:2000930	Biological Process
GO:2000931	Biological Process
GO:2000932	Biological Process
GO:2000933	Biological Process
GO:2000934	Biological Process
GO:2000935	Biological Process
GO:2000936	Biological Process
GO:2000937	Biological Process
GO:2000938	Biological Process
GO:2000939	Biological Process
GO:2000940	Biological Process
GO:2000941	Biological Process
GO:2000942	Biological Process
GO:2000943	Biological Process
GO:2000944	Biological Process
GO:2000945	Biological Process
GO:2000946	Biological Process
GO:2000947	Biological Process
GO:2000948	Biological Process
GO:2000949	Biological Process
GO:2000950	Biological Process
GO:2000951	Biological Process
GO:2000952	Biological Process
GO:2000953	Biological Process
GO:2000954	Biological Process
GO:2000955	Biological Process
GO:2000956	Biological Process
GO:2000957	Biological Process
GO:2000958	Biological Process
GO:2000959	Biological Process
GO:2000960	Biological Process
GO:2000961	Biological Process
GO:2000962	Biological Process
GO:2000963	Biological Process
GO:2000964	Biological Process
GO:2000965	Biological Process
GO:2000966	Biological Process
GO:2000967	Biological Process
GO:2000968	Biological Process
GO:2000969	Biological Process
GO:2000970	Biological Process
GO:2000971	Biological Process
GO:2000972	Biological Process
GO:2000973	Biological Process
GO:2000974	Biological Process
GO:2000975	Biological Process
GO:2000976	Biological Process
GO:2000977	Biological Process
GO:2000978	Biological Process
GO:2000979	Biological Process
GO:2000980	Biological Process
GO:2000981	Biological Process
GO:2000982	Biological Process
GO:2000983	Biological Process
GO:2000984	Biological Process
GO:2000985	Biological Process
GO:2000986	Biological Process
GO:2000987	Biological Process
GO:2000988	Biological Process
GO:2000989	Biological Process
GO:2000990	Biological Process
GO:2000991	Biological Process
GO:2000992	Biological Process
GO:2000993	Biological Process
GO:2000994	Biological Process
GO:2000995	Biological Process
GO:2000996	Biological Process
GO:2000997	Biological Process
GO:2000998	Biological Process
GO:2000999	Biological Process
GO:2001000	Biological Process
GO:2001001	Biological Process
GO:2001002	Biological Process
GO:2001003	Biological Process
GO:2001004	Biological Process
GO:2001005	Biological Process
GO:2001006	Biological Process
GO:2001007	Biological Process
GO:2001008	Biological Process
GO:2001009	Biological Process
GO:2001010	Biological Process
GO:2001011	Biological Process
GO:2001012	Biological Process
GO:2001013	Biological Process
GO:2001014	Biological Process
GO:2001015	Biological Process
GO:2001016	Biological Process
GO:2001017	Biological Process
GO:2001018	Biological Process
GO:2001019	Biological Process
GO:2001020	Biological Process
GO:2001021	Biological Process
GO:2001022	Biological Process
GO:2001023	Biological Process
GO:2001024	Biological Process
GO:2001025	Biological Process
GO:2001026	Biological Process
GO:2001027	Biological Process
GO:2001028	Biological Process
GO:2001029	Biological Process
GO:2001030	Biological Process
GO:2001031	Biological Process
GO:2001032	Biological Process
GO:2001033	Biological Process
GO:2001034	Biological Process
GO:2001035	Biological Process
GO:2001036	Biological Process
GO:2001037	Biological Process
GO:2001038	Biological Process
GO:2001039	Biological Process
GO:2001040	Biological Process
GO:2001042	Biological Process
GO:2001043	Biological Process
GO:2001044	Biological Process
GO:2001045	Biological Process
GO:2001046	Biological Process
GO:2001049	Biological Process
GO:2001050	Biological Process
GO:2001051	Biological Process
GO:2001053	Biological Process
GO:2001054	Biological Process
GO:2001055	Biological Process
GO:2001056	Biological Process
GO:2001057	Biological Process
GO:2001058	Biological Process
GO:2001059	Biological Process
GO:2001060	Biological Process
GO:2001061	Biological Process
GO:2001062	Molecular Function
GO:2001063	Molecular Function
GO:2001064	Molecular Function
GO:2001065	Molecular Function
GO:2001066	Molecular Function
GO:2001067	Molecular Function
GO:2001068	Molecular Function
GO:2001069	Molecular Function
GO:2001070	Molecular Function
GO:2001071	Molecular Function
GO:2001072	Molecular Function
GO:2001073	Molecular Function
GO:2001074	Biological Process
GO:2001075	Biological Process
GO:2001076	Biological Process
GO:2001077	Molecular Function
GO:2001078	Molecular Function
GO:2001079	Molecular Function
GO:2001080	Molecular Function
GO:2001081	Molecular Function
GO:2001082	Molecular Function
GO:2001083	Molecular Function
GO:2001084	Molecular Function
GO:2001085	Molecular Function
GO:2001086	Biological Process
GO:2001087	Biological Process
GO:2001088	Biological Process
GO:2001089	Biological Process
GO:2001090	Biological Process
GO:2001091	Biological Process
GO:2001092	Biological Process
GO:2001093	Biological Process
GO:2001094	Biological Process
GO:2001095	Biological Process
