"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSAMXG00000000378",30.6803216742281,-0.361736079776998,0.299640153998723,-1.20723499487502,0.22734165698735,0.652067429964545
"ENSAMXG00000000379",254.033048424403,0.0454849473216296,0.198917127272744,0.228662800158295,0.819131009935937,0.953585184298878
"ENSAMXG00000000381",33.3360075115385,0.56195510729383,0.387212068198272,1.45128510562352,0.146700486990623,0.558394379983278
"ENSAMXG00000000384",59.9241681981106,0.105379238810923,0.21443309775419,0.49143177949013,0.623121091910024,0.892604282944865
"ENSAMXG00000000386",14.1160311272641,0.34683201444442,0.52066485626308,0.666132945737313,0.50532612792251,0.840330345734634
"ENSAMXG00000000387",0.931170741539234,1.49716344039324,1.34096817354819,1.11647947350738,0.264216951718446,NA
"ENSAMXG00000000388",16.9511885852728,0.284058563997581,0.415930249771159,0.682947595549657,0.494639957114017,0.835777482731407
"ENSAMXG00000000390",0.747408527586257,0.314740113366882,1.54286411853249,0.203997299299598,0.838355609383161,NA
"ENSAMXG00000000393",0.458999324202116,-0.111765701252232,1.74812058617651,-0.0639347778042507,0.949022160232339,NA
"ENSAMXG00000000394",283.629067042778,-0.763476580478129,0.176901583838335,-4.31582670947621,1.59006685132565e-05,0.00141973696285789
"ENSAMXG00000000395",16.3001404596044,1.03647431400284,0.347607662085878,2.98173609805753,0.00286618949394791,0.0659783386243555
"ENSAMXG00000000399",201.326511955639,-2.12733367475187,0.288485704113313,-7.37413897610774,1.65410569889422e-13,2.0887810464822e-10
"ENSAMXG00000000400",0.671168447956927,2.86424229048924,1.85447332173647,1.54450444604253,0.122466175013168,NA
"ENSAMXG00000000403",18.7441952788713,-0.842978699346415,0.357663568029718,-2.35690401454691,0.0184280094599994,0.208028964304159
"ENSAMXG00000000404",56.8749994116777,0.844280248544283,0.271653539329477,3.10793023580043,0.00188402536367001,0.0511388595683931
"ENSAMXG00000000407",67.0078700325293,0.205405613411107,0.242410647960709,0.847345672061402,0.396802476612752,0.780579835766868
"ENSAMXG00000000408",50.2249557316284,0.191283232452461,0.267466247594033,0.715167742371725,0.474505398914242,0.824357401319683
"ENSAMXG00000000411",506.46184736339,0.315975639614009,0.171029000388194,1.84749743550404,0.0646750794557861,0.398532844091615
"ENSAMXG00000000412",5.35452426025027,-0.724154258869405,0.602696366494353,-1.20152418220393,0.229547931827559,NA
"ENSAMXG00000000416",10753.7726777892,-0.140355168388701,0.152046070179198,-0.923109477431954,0.355950156143875,0.757502136811572
"ENSAMXG00000000418",0,NA,NA,NA,NA,NA
"ENSAMXG00000000419",0.0922032055369721,0.372199143020802,3.11653965008542,0.119427052054544,0.904937030224042,NA
"ENSAMXG00000000420",22.8783794904801,0.231585718955644,0.383172842064301,0.604389699718804,0.545584582241323,0.859583800859491
"ENSAMXG00000000424",84.4383411988677,-0.188474938236868,0.342014632389953,-0.551072733116212,0.581583816269152,0.876764755506297
"ENSAMXG00000000425",18.8756644519417,0.348738789374342,0.292122762220654,1.19380902303985,0.23255268130306,0.657878918619532
"ENSAMXG00000000426",3694.22525998356,-0.307431679559473,0.207062959107159,-1.48472561623333,0.137616523105055,0.544316354944484
"ENSAMXG00000000428",51.6583175245744,0.375230981667014,0.306059853075275,1.22600523360614,0.220196705554235,0.642321666035507
"ENSAMXG00000000435",12.5468904206605,-0.211989206351611,0.489618241486736,-0.432968358588726,0.665037757030195,0.906691955199961
"ENSAMXG00000000436",329.572219781968,-0.00654195437773358,0.172779724090681,-0.0378629750230422,0.969796933519317,0.992764330497279
"ENSAMXG00000000437",13.0086150962116,1.14542736655816,0.512215940541361,2.23621967982402,0.0253373847168991,0.248165996903079
"ENSAMXG00000000441",206.830970141705,0.440809285503021,0.253142730107558,1.74134680982434,0.0816228056920044,0.441531070481787
"ENSAMXG00000000442",3.19366541580303,0.846663018305989,0.957760081497851,0.884003243256791,0.376694462063384,NA
"ENSAMXG00000000443",160.840654944535,0.223724140775107,0.18566900017542,1.20496227460552,0.228217865890547,0.652654498626612
"ENSAMXG00000000445",0.0881858582147714,0.372199143020802,3.11653965008542,0.119427052054544,0.904937030224042,NA
"ENSAMXG00000000447",0.339641477165234,-0.108686849839152,2.19111945838839,-0.0496033429044954,0.960438482660855,NA
"ENSAMXG00000000449",3.10394521392191,0.392290826638226,0.70843134808566,0.55374571960753,0.579752881119255,NA
"ENSAMXG00000000450",4.6514019025124,-0.69826753931653,0.55001239639635,-1.26954872997688,0.204245422062893,NA
"ENSAMXG00000000452",150.579490280257,-0.0161812166641761,0.135483631080641,-0.119433001131663,0.904932317279017,0.975550593756749
"ENSAMXG00000000454",85.6603580983875,-0.0198448622136924,0.199216200828359,-0.0996147006677956,0.92065022243435,0.981013762392736
"ENSAMXG00000000456",0,NA,NA,NA,NA,NA
"ENSAMXG00000000458",0.458576198756016,-0.163641748108921,1.7489078765313,-0.0935679633586419,0.925452359468256,NA
"ENSAMXG00000000459",22.8910925430221,-0.375590808572708,0.293006057149534,-1.28185339315708,0.199894080003219,0.624404742971686
"ENSAMXG00000000460",1316.26507656642,0.328550072754658,0.128621323751738,2.55439816020568,0.0106371541597647,0.148848203987027
"ENSAMXG00000000461",35.3970559776158,0.792426114168576,0.370147641168936,2.14083794149295,0.0322871090999297,0.284022878462652
"ENSAMXG00000000463",0,NA,NA,NA,NA,NA
"ENSAMXG00000000465",77.8310325941688,-0.0717304672545793,0.185511022219013,-0.386664179823746,0.699004837726391,0.917629603380618
"ENSAMXG00000000466",51.8991934646688,0.411525986689781,0.239940543998185,1.71511650274867,0.0863238692549484,0.451990750106803
"ENSAMXG00000000468",0,NA,NA,NA,NA,NA
"ENSAMXG00000000469",5.67346581149176,0.172049869197592,0.560313041984984,0.307060261506822,0.758797504187067,NA
"ENSAMXG00000000470",165.303064889683,-0.0345954300373229,0.188960935690322,-0.183082444585369,0.854733330147432,0.963013185795914
"ENSAMXG00000000471",78.0044301417449,-0.196120337490983,0.188766370903137,-1.03895803342863,0.298824254387891,0.71916600470953
"ENSAMXG00000000472",3.55470704120924,1.05316987352653,0.78476076131844,1.34202667288965,0.179587347412698,NA
"ENSAMXG00000000475",19.0444423425999,0.437126311149711,0.353987436259127,1.23486391429363,0.216881155447856,0.639146849001942
"ENSAMXG00000000476",77.9861314989405,0.0711021101591615,0.198073071708979,0.358969089264336,0.719618213417724,0.923546839625897
"ENSAMXG00000000477",8.95192784546016,-0.0773575263008364,0.490067936398767,-0.157850617343573,0.874574511734813,0.968408041648488
"ENSAMXG00000000478",127.079852214821,-0.0402793128706697,0.139611029177263,-0.288510965845882,0.772955637691684,0.94117383608807
"ENSAMXG00000000479",29.7187763833494,0.522554941157692,0.30530070757962,1.7116073699941,0.0869690492148254,0.453612296138939
"ENSAMXG00000000480",1.91933822877107,1.14422329471122,0.949310835693624,1.2053199560028,0.228079808601879,NA
"ENSAMXG00000000481",24.4921279967521,-0.243963173730728,0.326676525590241,-0.746803503220607,0.455182180653194,0.813955360220687
