"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSAMXG00000011085",3.41497780869117,-1.6043113873228,0.789218315661049,-2.03278529588993,0.0420742193349121,0.109589979609654
"ENSAMXG00000011090",50.0608848782147,0.0524523874690874,0.246526059362835,0.212766097039212,0.831509408890854,0.893078515198399
"ENSAMXG00000011095",93.4683802556171,0.300061429904819,0.4290502639961,0.699361951464844,0.484325859746213,0.627454027792453
"ENSAMXG00000011098",74.4382432436497,0.682574342412607,0.255492125708781,2.67160618167399,0.00754891851829412,0.0308809735023531
"ENSAMXG00000011099",8.74562933226346,1.72675293069407,0.58013610183738,2.97646177375478,0.00291595431830376,0.014970582868006
"ENSAMXG00000011101",0,NA,NA,NA,NA,NA
"ENSAMXG00000011103",45.7072320738117,1.63299417377973,0.461277384303831,3.54015659415922,0.000399889680019983,0.00319636811269324
"ENSAMXG00000011110",29.598060614088,0.682039642731438,0.369981054236496,1.8434447789196,0.0652640972427415,0.151691402347883
"ENSAMXG00000011112",32.088883661698,0.94073897172275,0.341605343077765,2.75387663215969,0.00588939633625715,0.0256010924678727
"ENSAMXG00000011113",83.133622696779,0.196728437412016,0.239793318118016,0.820408337296517,0.411983364193632,0.561448668633825
"ENSAMXG00000011114",42.963986990752,5.27438037008159,0.504943154451774,10.445493366096,1.53654346736459e-25,2.43791371243554e-23
"ENSAMXG00000011115",64.8885583387192,-0.529114406955628,0.246085769723795,-2.1501219170434,0.031545572397725,0.0886401993222842
"ENSAMXG00000011116",2014.78306178501,0.665714045840638,0.321563658833621,2.07024030095727,0.0384298470029313,0.102513884511227
"ENSAMXG00000011118",0.236422423924936,-0.779204507193444,3.00313594770764,-0.259463614289,0.795277552525241,NA
"ENSAMXG00000011119",6.34759020160498,0.45463512992567,0.473881173215101,0.959386351732746,0.337364148129747,0.489382655074922
"ENSAMXG00000011120",0.97641427960421,-0.65939564534329,1.20927018929024,-0.54528396646436,0.585558229707313,0.712848165296045
"ENSAMXG00000011121",83.5677373887677,-0.4487525216742,0.243495869768298,-1.84295742716793,0.0653352265651778,0.151811200968673
"ENSAMXG00000011122",117.218171053319,0.0844993946733897,0.192919159430167,0.438004161551289,0.661383266698348,0.772669019028803
"ENSAMXG00000011123",104.57800725875,-0.45183431360644,0.222105583625041,-2.03432217340932,0.041919122973182,0.109345237533366
"ENSAMXG00000011124",20.4773610257564,0.205766113047351,0.300637955089707,0.684431588107205,0.493702675038459,0.635909298877507
"ENSAMXG00000011125",49.321258636948,-0.0773948584402786,0.211835976630605,-0.365352758635698,0.714848100518205,0.812119413360498
"ENSAMXG00000011126",70.8126701056326,0.911117066818599,0.289905826647987,3.14280356953607,0.0016733809482794,0.00977624467572679
"ENSAMXG00000011133",228.730244503756,0.352460494522696,0.27393005508425,1.28668062514824,0.198205628870665,0.337852425858138
"ENSAMXG00000011135",126.619475477418,-0.774600198221986,0.223003768254147,-3.47348479483633,0.000513746471676537,0.00389362221623952
"ENSAMXG00000011137",15.5933019292336,2.83666915902823,0.67784382377524,4.18484178734483,2.85364783657382e-05,0.000369860755273213
