"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSAMXG00000000228",519.993580327214,0.0049936834351301,0.286294432640201,0.0174424748294211,0.986083624287848,0.993061132782615
"ENSAMXG00000000229",94.6383993788782,-0.721445056055768,0.273677891785687,-2.63611010501616,0.00838625147082716,0.0477190384155477
"ENSAMXG00000000230",85.7010483405472,0.378260437683067,0.220156127308032,1.71814630965879,0.0857699317518726,0.252644621027317
"ENSAMXG00000000233",114.23795808817,-0.262339723508097,0.23016256939924,-1.13980185480569,0.254368860824298,0.490220899868598
"ENSAMXG00000000234",88.4781175535382,0.330015787665638,0.170360288896971,1.93716381794364,0.0527253215760563,0.181701126665692
"ENSAMXG00000000237",312.97364376267,-0.882128850650512,0.195070135962352,-4.52211122065738,6.12258724155189e-06,0.000104617356372667
"ENSAMXG00000000239",75.326029435806,-0.53975464709282,0.288390009219515,-1.87161354359531,0.0612600883080963,0.200852889619227
"ENSAMXG00000000242",9.43712060730617,-0.294492332957089,0.447082245675921,-0.658698339747001,0.510089499335611,0.718440683320812
"ENSAMXG00000000247",95.6805267698538,-0.414803278059731,0.30233012150379,-1.37202100801766,0.17005689801437,0.386306380199846
"ENSAMXG00000000252",31.4776597968996,0.130339757716361,0.303994417185322,0.428757076933103,0.668100018659258,0.827260699910115
"ENSAMXG00000000253",175.220581157153,-0.0953274534736824,0.199443081479394,-0.47796821412194,0.632672828700631,0.804614514318597
"ENSAMXG00000000254",2.8048598940875,-0.721664028296193,0.849449916392282,-0.849566306817933,0.395566250986149,0.629189719377237
"ENSAMXG00000000255",273.467918663618,0.338911246370437,0.205554880094214,1.64876283265618,0.099196232094833,0.276358453339073
"ENSAMXG00000000257",14.727427596618,0.0581787190455799,0.327307029738621,0.17774967770182,0.858919569250231,0.936339183734558
"ENSAMXG00000000266",74.2217428891273,-0.448209723189081,0.215006367096237,-2.08463465171923,0.0371024765796483,0.14210845189458
"ENSAMXG00000000267",104.85387771895,0.40649704175955,0.219575526140953,1.85128574620199,0.0641284555876943,0.206800536318371
"ENSAMXG00000000268",82.6563259447884,-0.0686984357884623,0.206822669218042,-0.332161053951186,0.739767650208896,0.872456621545282
"ENSAMXG00000000270",8281.40002380947,0.289433987437493,0.30657993776768,0.944073475730238,0.345132102491277,0.583478734755634
"ENSAMXG00000000273",43.2543552105654,-0.190152199297749,0.364876916631416,-0.52114066588058,0.602268783965422,0.785127164008418
"ENSAMXG00000000277",10.5500332768949,-0.31446927092721,0.505911155173619,-0.621589912994288,0.534211555409394,0.735766325297143
"ENSAMXG00000000279",754.879198874357,-4.49456026881313,0.322376624091722,-13.9419546360605,3.52161793134519e-44,1.12600115254148e-41
"ENSAMXG00000000283",18.0997846006983,-0.979152159624188,0.461261119684049,-2.1227719351132,0.0337729676805656,0.133157911931095
"ENSAMXG00000000284",21.6527897152354,1.0780810652215,0.270371761642012,3.98740259956934,6.68006144818772e-05,0.000871544517955
"ENSAMXG00000000288",160.271524263227,0.463507831977681,0.227403905392388,2.03825801134723,0.0415241366690954,0.153794807044328
"ENSAMXG00000000289",195.183028109607,-0.202792912399451,0.175402040237105,-1.15616051059224,0.247615508942586,0.483269463350993
"ENSAMXG00000000290",18.3744308242921,-6.23135237982663,0.899969469347582,-6.92395974759449,4.39190753078845e-12,2.08781086916768e-10
"ENSAMXG00000000294",52.2761621039207,-0.412379545719163,0.381583062572978,-1.08070715439655,0.279827399621146,0.518492604156321
"ENSAMXG00000000297",9.28731192605005,-0.831228995988838,0.376915896546926,-2.20534342967238,0.0274300044590688,0.115671858008875
"ENSAMXG00000000298",50.3385215612289,0.423434027580167,0.212904848048969,1.98884164198447,0.0467186848309653,0.166653407005094
"ENSAMXG00000000300",1.37518136590441,1.13370709412097,0.962932365075305,1.17734862305964,0.23905638717384,0.47407095437762
"ENSAMXG00000000301",715.221079008939,0.483963446992003,0.629687863782633,0.768576742268398,0.442144616742158,0.667578832278721
"ENSAMXG00000000302",31.3471175650764,-0.253530106313833,0.429967370504097,-0.589649642521925,0.555425562683226,0.751697515911104
"ENSAMXG00000000303",72.363548416489,0.709680386412139,0.260175313737904,2.7277007038687,0.00637774458796221,0.0385970407980961
"ENSAMXG00000000304",163.763515519868,0.446632212595486,0.169846210954751,2.62962717911013,0.00854785526236104,0.0485085070942789
"ENSAMXG00000000308",0.104659279573236,-0.91498836851448,3.11506919512465,-0.293729709101331,0.768964450611316,NA
"ENSAMXG00000000310",6476.94954461163,-0.664828325515094,0.415863727019525,-1.59866870400043,0.10989423500684,0.2955457240805
"ENSAMXG00000000312",34.5861359893913,0.13303497533231,0.21439780172803,0.620505314233906,0.534925156378658,0.736307732399672
"ENSAMXG00000000313",10.699819085899,0.653128940300267,0.400625410404832,1.63027337592061,0.103043731943646,0.283141732225829
"ENSAMXG00000000316",775.891809288073,0.236201897993065,0.172810017288896,1.36682989619863,0.17167862965657,0.388101781580048
"ENSAMXG00000000318",142.884971614897,0.447167011095778,0.416263038634831,1.07424145214117,0.282714478207628,0.521474781272877
"ENSAMXG00000000319",18.3439861723789,-0.0147330053548455,0.396386973308562,-0.0371682379768238,0.970350863527704,0.986581848917548
"ENSAMXG00000000320",166.022045299992,0.206070275885563,0.666163969548347,0.309338669314818,0.757063918585738,0.882472479210434
"ENSAMXG00000000324",6.6783295942652,-2.66576074728858,0.699375406894489,-3.81163066503245,0.00013805304644711,0.00163984537258117
"ENSAMXG00000000325",0.391919051047016,1.40877851741932,1.93990792573939,0.726208960088847,0.467710679922985,NA
"ENSAMXG00000000326",6.44435551995799,-2.85304592654212,0.716859570154955,-3.97992304953872,6.89375792096937e-05,0.000896418961745661
"ENSAMXG00000000329",156.67669755391,-0.116275960061184,0.242034139131727,-0.480411401789483,0.630934888485609,0.803649170801755
"ENSAMXG00000000330",6.27452516815302,0.320532110617725,0.524328890003831,0.611318805292958,0.540988543777409,0.740971076299881
"ENSAMXG00000000332",21.259369172214,-0.874126822279756,0.403840786005736,-2.16453328284513,0.0304234450873291,0.124243294208363
"ENSAMXG00000000334",22.3623119122119,0.785766834700571,0.311631909297283,2.52145820520255,0.0116869558086204,0.0610530965821416
"ENSAMXG00000000335",5.7619871288876,-1.93751872139088,0.554987946336066,-3.49110054404252,0.000481035190562906,0.0047374862375227
"ENSAMXG00000000338",13.2974503702126,-0.88521559457196,0.442755094196584,-1.99933463482392,0.045572159134915,0.163620945449631
"ENSAMXG00000000341",174.580203897396,0.25224617103322,0.268886307252022,0.938114601710805,0.348185518673733,0.586198361771933
"ENSAMXG00000000342",0.154129409798194,-0.991514552921262,3.11416361740359,-0.318388715152972,0.750190097262665,NA
"ENSAMXG00000000348",61.3480073028018,0.338615257332004,0.310630508811999,1.09009014802516,0.275673435671743,0.513909225908009
"ENSAMXG00000000350",3.68532054973973,-0.0721123205652774,0.596736825271831,-0.120844428416879,0.903814259156218,0.956645394453558
"ENSAMXG00000000351",84.3149587925876,-1.08222537609804,0.414996993634814,-2.6077908820958,0.00911286071995534,0.0507709646514394
"ENSAMXG00000000352",16.9777536535392,-0.0801776244642202,0.303547799361342,-0.264135087234736,0.791675827954227,0.901829589346119
"ENSAMXG00000000353",35.060060785844,-0.48180647987188,0.250451199278857,-1.92375393393676,0.0543854341054593,0.18555918980493
"ENSAMXG00000000354",145.958086041057,-0.312213503107137,0.176248751593236,-1.77143667847187,0.0764881137955937,0.233160384498231
"ENSAMXG00000000355",9.05871139632906,-0.396792721612323,0.428605933553867,-0.925775148099891,0.354562844932915,0.592020270661648
"ENSAMXG00000000356",38.7596579897644,-0.992761952596872,0.627524359169736,-1.58202934768998,0.113642870958465,0.301857971072013
"ENSAMXG00000000357",296.727518583732,0.418140094549484,0.243249845782389,1.71897372927238,0.0856191555860278,0.252391602744819
"ENSAMXG00000000358",24.8678035760282,-0.327345213004054,0.354489052638734,-0.923428271105616,0.355784064444431,0.592672540510331
"ENSAMXG00000000367",109.550655525132,-0.166304938680502,0.426229461797636,-0.390177013994072,0.696405657498609,0.847097342193939
"ENSAMXG00000000370",46.0248626090107,0.467014890004862,0.372002978383907,1.25540631968517,0.209331296358314,0.437975335758088
"ENSAMXG00000000371",57.7969612539942,0.237264448121769,0.35760385548226,0.663484032636609,0.507020602528381,0.715815509069347
"ENSAMXG00000000376",32.185152422181,0.261450089342904,0.327687048380626,0.797865190690162,0.424948725469991,0.653686238959418
"ENSAMXG00000000378",49.2364851031428,-0.840497610011414,0.297336848156019,-2.82675226842516,0.00470226899258631,0.0305131110803328
"ENSAMXG00000000379",221.628586726819,-0.271246027584401,0.177176961559248,-1.53093283233496,0.125785993793192,0.322035780733399
"ENSAMXG00000000381",29.5795520481454,0.55181688182152,0.260693591754033,2.11672591607915,0.0342831160162877,0.134640347088057
"ENSAMXG00000000384",108.024841623722,-0.293833136980003,0.19580981534776,-1.50060473964573,0.13345782472477,0.333723599151933
"ENSAMXG00000000386",55.3175226735758,-0.228076866833701,0.342422039450205,-0.666069471462476,0.505366696667421,0.714856475180275
"ENSAMXG00000000387",2.66495040392302,-0.747928112676741,0.833329733970605,-0.897517611801817,0.369442779917917,0.605304220557637
"ENSAMXG00000000388",48.525404893776,-0.561409563535165,0.474396351041106,-1.18341880645393,0.236643207578757,0.471084929262927
"ENSAMXG00000000390",4.09961442815008,-0.776906199538293,0.7305414938367,-1.06346621799412,0.287570577216053,0.526279520450316
"ENSAMXG00000000393",2.70044129301353,-1.74663811011883,0.932695856979668,-1.87267703297722,0.0611129967222606,0.200624255484428
"ENSAMXG00000000394",210.452881214552,0.779566290814643,0.291954875547415,2.6701602066174,0.0075815063779542,0.0441627003663162
"ENSAMXG00000000395",23.688647925907,-0.265141110802913,0.387158940847067,-0.684837886535204,0.493446224909718,0.705774148882758
"ENSAMXG00000000399",381.629672576692,1.70720072244152,0.332071181950008,5.1410685878142,2.73180298835975e-07,6.17260537766747e-06
"ENSAMXG00000000400",26.6672475396472,-0.192615955818719,0.35206888555546,-0.547097354299937,0.584311849818478,0.77223442039929
"ENSAMXG00000000403",31.4564622603495,-1.24933525414194,0.270584945824403,-4.61716467756748,3.89018560935617e-06,6.96859726078145e-05
"ENSAMXG00000000404",108.316552049263,-0.0232504067097274,0.285928918013971,-0.0813153383408087,0.935191176152672,0.971874320684752
"ENSAMXG00000000407",65.1521708826004,0.164255842299008,0.227751269921619,0.721207141262208,0.470782078717472,0.688417773420906
"ENSAMXG00000000408",93.7335741259588,-0.0931597662895829,0.243586993524872,-0.382449674104092,0.702127850970965,0.850769151716415
"ENSAMXG00000000411",510.654253448231,-0.0620091750381711,0.268038608935851,-0.231344190616254,0.817047418519586,0.915086400541744
"ENSAMXG00000000412",8.26991407332323,0.337414672056096,0.451751200086844,0.746903764707724,0.455121653316073,0.677184580228881
"ENSAMXG00000000416",11099.7615990572,-0.369848205650461,0.319212104859716,-1.1586283853897,0.246607693405683,0.482018204146468
"ENSAMXG00000000418",0,NA,NA,NA,NA,NA
"ENSAMXG00000000419",5.11505255030335,0.682474225704686,0.560723368869828,1.2171317687013,0.22355408523448,0.455399095676444
"ENSAMXG00000000420",32.0538060512482,0.225942162789564,0.260590491595804,0.867039167108285,0.385920549829186,0.620797488184909
"ENSAMXG00000000424",82.9485425086212,0.493188887254219,0.324380137830742,1.52040408686046,0.128409447966484,0.326350710473181
"ENSAMXG00000000425",18.1130459258321,-0.80265869801829,0.377393277819763,-2.12684948352903,0.0334325912971388,0.132225707230727
"ENSAMXG00000000426",2901.64375234415,0.582794445556653,0.21467984342633,2.71471432182522,0.00663329636578929,0.0398629687110937
"ENSAMXG00000000428",39.6978627630498,0.167159554592519,0.247379328133268,0.675721596682752,0.499217421443441,0.71015564565525
"ENSAMXG00000000435",26.4092474257929,-0.476141771523871,0.406597908294993,-1.17103841857057,0.24158333491175,0.476805856635132
"ENSAMXG00000000436",388.397406475482,0.147776858182649,0.262484809799149,0.562992038646833,0.573440305184753,0.764325020683508
"ENSAMXG00000000437",40.3500044833691,-0.113960134545746,0.367737854117883,-0.309895033295142,0.75664077986964,0.882331756741471
"ENSAMXG00000000441",358.528527565324,-0.228151101933011,0.175799102310345,-1.29779446501522,0.19435797212717,0.418767601534227
"ENSAMXG00000000442",15.7000587889956,-0.440857977770383,0.594905805841112,-0.741055093834683,0.458660035985208,0.679805937257477
"ENSAMXG00000000443",185.503034430633,-0.161487970178458,0.164073330874014,-0.984242651247563,0.324996219445832,0.564037233852715
"ENSAMXG00000000445",0.0819899115640437,0.479164066295727,3.11653965008542,0.153748747038272,0.877807847130077,NA
"ENSAMXG00000000447",0.489251756460606,-0.600606016776607,1.9088194900568,-0.314647885724771,0.753029016883289,0.879878368195477
"ENSAMXG00000000449",5.45496604999145,0.168479853713005,0.49775464143079,0.338479724124142,0.735001704155617,0.870063870395775
"ENSAMXG00000000450",3.67833619552578,1.38311586961188,0.653570096433798,2.11624717403511,0.0343237909878942,0.134737908753521
"ENSAMXG00000000452",128.250076320634,-0.0607990945748674,0.264174088559119,-0.230147835113137,0.817976895334667,0.915385253774406
"ENSAMXG00000000454",98.430127239694,0.0850102743283739,0.267516160219458,0.317776220541725,0.750654689703318,0.878423298524273
"ENSAMXG00000000456",0,NA,NA,NA,NA,NA
"ENSAMXG00000000458",0.695531931808769,0.593473165575331,1.6253466689442,0.365136359470218,0.715009620933035,0.858533852677503
"ENSAMXG00000000459",28.0208234176822,0.018357295269864,0.313930597051501,0.0584756485741734,0.953369758918728,0.980103106091858
"ENSAMXG00000000460",1688.68921734621,0.0279978033835764,0.167121565413901,0.167529566362281,0.866953385663171,0.93996464951524
"ENSAMXG00000000461",79.9912041313576,-0.288894408447175,0.401801718981126,-0.718997442767896,0.472142495311841,0.689155023642904
"ENSAMXG00000000463",0,NA,NA,NA,NA,NA
"ENSAMXG00000000465",69.9146502644502,0.707104074915569,0.207344020402667,3.41029402990429,0.000648928785195035,0.00608299067278607
"ENSAMXG00000000466",43.0280579051029,0.721819298106292,0.361500708653877,1.99672996712548,0.0458545249193578,0.164425665246152
"ENSAMXG00000000468",0,NA,NA,NA,NA,NA
"ENSAMXG00000000469",9.13672093852546,-1.63468993395041,0.527980975352693,-3.09611522055019,0.00196074155429022,0.0150426977370464
"ENSAMXG00000000470",228.079995586985,0.340640946502314,0.164673021656724,2.0685898823938,0.0385845881680521,0.145941155798169
"ENSAMXG00000000471",74.324452125155,0.302012299398388,0.251365011529259,1.20148901217795,0.229561566197154,0.462312037671075
"ENSAMXG00000000472",9.17030344007413,-0.468677204642142,0.498209180815886,-0.940723741530855,0.346846449106233,0.584996647626509
"ENSAMXG00000000475",17.3762717258317,-0.552490353682592,0.296726519628917,-1.86195138329237,0.0626099433189752,0.203421309438781
